entry_time,exit_time,pnl_usd,position,n_bars,won,session,dow,hour
2024-08-27 11:30:00+00:00,2024-08-27 13:15:00+00:00,33.50339317321777,-1,8,True,London  (07-12),Tuesday,11
2024-08-27 13:30:00+00:00,2024-08-27 14:00:00+00:00,3.999094009399414,1,3,True,Overlap (12-16),Tuesday,13
2024-08-27 14:15:00+00:00,2024-08-27 16:00:00+00:00,18.494943618774414,-1,8,True,Overlap (12-16),Tuesday,14
2024-08-27 16:15:00+00:00,2024-08-27 18:00:00+00:00,20.99833869934082,1,8,True,NY      (16-22),Tuesday,16
2024-08-27 18:15:00+00:00,2024-08-27 19:15:00+00:00,1.0009803771972656,-1,5,True,NY      (16-22),Tuesday,18
2024-08-27 19:30:00+00:00,2024-08-27 22:00:00+00:00,80.50165557861328,1,11,True,NY      (16-22),Tuesday,19
2024-08-27 22:15:00+00:00,2024-08-28 03:00:00+00:00,30.499319076538086,-1,20,True,Off     (22-00),Tuesday,22
2024-08-28 03:15:00+00:00,2024-08-28 04:00:00+00:00,1.0009803771972656,1,4,True,Asia    (00-07),Wednesday,3
2024-08-28 04:15:00+00:00,2024-08-28 06:00:00+00:00,53.50075149536133,-1,8,True,Asia    (00-07),Wednesday,4
2024-08-28 06:15:00+00:00,2024-08-28 06:45:00+00:00,-1.0017356872558594,1,3,False,Asia    (00-07),Wednesday,6
2024-08-28 07:00:00+00:00,2024-08-28 09:30:00+00:00,77.00286293029785,-1,11,True,London  (07-12),Wednesday,7
2024-08-28 09:45:00+00:00,2024-08-28 09:45:00+00:00,-12.499471664428711,1,1,False,London  (07-12),Wednesday,9
2024-08-28 10:00:00+00:00,2024-08-28 11:30:00+00:00,22.995094299316406,-1,7,True,London  (07-12),Wednesday,10
2024-08-28 11:45:00+00:00,2024-08-28 12:00:00+00:00,-6.503244400024414,1,2,False,London  (07-12),Wednesday,11
2024-08-28 12:15:00+00:00,2024-08-28 17:00:00+00:00,115.50150299072266,-1,20,True,Overlap (12-16),Wednesday,12
2024-08-28 17:15:00+00:00,2024-08-28 19:45:00+00:00,-21.499773025512695,1,11,False,NY      (16-22),Wednesday,17
2024-08-28 20:00:00+00:00,2024-08-28 20:30:00+00:00,29.497961044311523,-1,3,True,NY      (16-22),Wednesday,20
2024-08-28 20:45:00+00:00,2024-08-29 05:15:00+00:00,107.99727821350098,1,35,True,NY      (16-22),Wednesday,20
2024-08-29 05:30:00+00:00,2024-08-29 06:00:00+00:00,-12.004753112792969,-1,3,False,Asia    (00-07),Thursday,5
2024-08-29 06:15:00+00:00,2024-08-29 06:45:00+00:00,14.495471954345703,1,3,True,Asia    (00-07),Thursday,6
2024-08-29 07:00:00+00:00,2024-08-29 10:00:00+00:00,76.49622344970703,-1,13,True,London  (07-12),Thursday,7
2024-08-29 10:15:00+00:00,2024-08-29 10:45:00+00:00,47.49856376647949,1,3,True,London  (07-12),Thursday,10
2024-08-29 11:00:00+00:00,2024-08-29 18:00:00+00:00,270.0027027130127,-1,29,True,London  (07-12),Thursday,11
2024-08-29 18:15:00+00:00,2024-08-29 19:15:00+00:00,59.502939224243164,1,5,True,NY      (16-22),Thursday,18
